E
E
E
F
F
E
E
E
E
F
E
F
E
F
F
E
E
E
E
E
F
E
E
F
E
E
F
F
F
E
E
E
E
F
E
F
E
E
E
F
F
E
F
E
E
F
E
F
E
F
E
F
F
E
E
E
F
E
F
F
E
E
E
F
E
F
E
F
E
E
F
E
F
F
E
E
F
E
E
E
E
F
E
E
F
E
E
E
F
E
E
F
E
F
E
E
E
E
E
E
E
F
E
F
F
F
E
F
E
E
E
E
E
F
E
E
E
E
E
F
E
E
E
E
E
F
E
F
F
E
F
E
F
E
E
E
E
F
E
E
E
F
E
E
E
F
F
F
E
E
E
E
E
F
E
E
E
F
F
F
E
E
E
F
E
F
E
E
E
E
E
F
F
E
E
F
E
E
F
E
E
F
E
F
F
F
E
F
E
E
E
E
E
F
F
E
E
F
F
E
E
E
E
E
E
F
E
E
F
E
E
E
E
E
E
E
F
E
E
E
I
H
H
H
I
I
H
I
H
G
I
G
I
G
I
H
I
H
H
G
I
H
G
I
G
G
I
I
I
I
I
I
H
H
I
G
G
G
G
G
I
I
H
G
G
G
I
H
G
I
G
H
H
I
G
H
H
H
I
G
I
G
H
G
I
H
G
H
H
G
G
G
H
I
H
G
I
G
I
H
H
I
I
I
G
G
H
I
H
I
G
G
H
G
I
G
G
I
G
I
H
G
H
G
H
G
G
I
G
I
G
H
G
G
I
G
I
I
I
I
I
I
G
H
I
I
G
I
I
G
G
I
H
G
H
G
I
I
I
H
H
G
I
G
G
G
G
I
I
G
G
G
G
I
G
I
G
G
I
H
H
G
G
H
H
I
G
G
G
G
H
I
G
G
G
I
I
G
H
H
H
I
G
G
I
I
I
G
G
H
I
G
I
H
G
I
G
G
H
H
I
G
H
I
G
H
H
H
G
G
G
I
I
G
I
H
H
G
H
I
I
I
I
H
H
G
G
I
H
I
I
I
I
G
G
G
G
H
G
I
G
G
H
I
B
A
A
B
D
C
A
A
A
B
C
A
C
A
D
A
C
D
A
C
D
C
B
B
A
A
C
B
C
C
A
B
B
D
D
B
B
D
D
D
B
A
D
A
D
D
D
D
B
D
D
A
D
D
B
B
B
D
D
C
C
C
B
B
B
C
C
B
A
B
C
C
B
A
A
A
D
D
A
A
A
B
B
C
C
C
C
C
A
A
A
C
C
A
C
D
A
A
D
C
A
A
C
D
D
C
A
C
A
C
B
A
C
B
D
D
C
A
C
C
A
C
C
C
C
C
A
D
C
B
A
C
A
A
B
B
B
A
C
D
D
A
C
A
B
A
C
A
A
A
D
D
B
A
C
C
D
A
B
A
A
A
C
A
D
A
C
B
B
A
A
C
D
D
B
D
D
D
A
C
C
B
A
C
D
A
B
B
A
B
B
D
D
C
B
D
D
C
A
A
C
A
C
C
A
D
D
B
A
D
C
B
A
A
A
A
D
D
A
A
B
A
C
C
D
B
D
A
C
C
D
D
A
D
A
A
A
A
B
B
D
C
A
D
B
B
C
D
D
D
B
A
A
A
B
B
A
A
C
D
C
C
A
C
D
D
A
A
B
D
C
A
A
D
B
B
D
D
B
A
D
A
D
B
D
B
A
C
C
D
C
A
D
B
D
A
B
D
A
C
B
C
B
A
D
D
A
D
B
D
C
A
D
D
D
C
A
C
D
D
C
D
C
A
C
B
A
B
C
B
D
B
D
B
D
A
C
D
D
B
A
A
C
C
D
C
B
D
D
B
B
B
A
A
C
B
A
A
D
D
C
B
A
B
A
C
D
C
A
B
B
C
C
D
A
D
D
B
B
B
A
D
D
B
A
A
D
A
B
D
D
B
D
C
A
C
A
A
D
D
C
C
D
A
B
A
B
C
B
A
B
A
C
D
A
C
C
A
A
B
D
D
A
B
B
C
B
